,Date,Tweet_id,Verified,Tweet,User,Location,Source,Likes,Followers,Following,Retweets
8529,2020-07-20 18:28:33,1285280451016265728,False,Kanye West Says God Stopped Him After He ‘Almost Killed’ Daughter with Abortion https://t.co/byvNJRqjY2 #Life #News… https://t.co/X2LN7q1D6n,ChristianNewz,"San Ramon, CA",dlvr.it,0,4064,3317,0
8530,2020-07-20 18:28:29,1285280434687897600,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",Andrea_R_Ervin,"Gervais, OR",Twitter for Android,0,3,138,3778
8531,2020-07-20 18:28:15,1285280374701129728,False,we are almost there y’all  #ExtremeRules          #KanyeWest #ExtremeRules2020 #entanglement #90dayfiance #TheChi  … https://t.co/7WVJylcBxV,stylestbsl,she/her ,Twitter for iPhone,0,1440,563,0
8532,2020-07-20 18:28:14,1285280372914364416,False,"RT @BeenHereB4_2: We’re gonna need #KanyeWest to shut the fuck up, expeditiously. https://t.co/Z3pOfKYnhl",ITsAbt_ME,montgomery al,Twitter for iPhone,0,303,2361,10
8533,2020-07-20 18:28:02,1285280321496182784,False,"RT @RoseMur89: FUCK KANYE and I am saying it with my whole chest.
#KanyeWest https://t.co/dKAydmJwDg",w0nderch1ld,"Los Angeles, CA",Twitter for iPhone,0,31,55,149
8534,2020-07-20 18:28:01,1285280315309727749,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",jazgar,"10 Soros Tower 2, Ste. 701",Twitter for iPhone,0,3716,3100,3778
8535,2020-07-20 18:27:53,1285280281956683784,False,"#JIMJONES REACTS TO #KANYEWEST CRYING &amp; RANTING ON HIS PRESIDENT CAMPAIGN!😂

𝘍𝘰𝘭𝘭𝘰𝘸 💫 (@AtticSauce
 @AtticSauce… https://t.co/r41KBUGNgg",AtticSauce,The attic,Twitter for iPhone,0,51,15,0
8536,2020-07-20 18:27:49,1285280267314311172,False,#KanyeWest needs help not votes,Jefe2040,"Virginia Beach, VA",Twitter for iPhone,0,22,75,0
8537,2020-07-20 18:27:46,1285280253108269057,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",lexiMc_56,,Twitter for iPhone,0,20,211,3778
8538,2020-07-20 18:27:45,1285280250511994880,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",JuliYayo,"Bronx, NY/Tampa, FL",Twitter for iPhone,0,36,236,3778
8539,2020-07-20 18:27:45,1285280250155474946,False,"Kanye is TRENDING, makes sense that #twitter will put on the bottom of the list... @kanyewest #KanyeWest https://t.co/7u0xOV6BJY",TruthOverMatte1,,Twitter for Android,0,214,277,0
8540,2020-07-20 18:27:38,1285280219583176706,False,RT @WORLDSTAR: #KanyeWest had this to say about Harriet Tubman during his rally in South Carolina today... 😳 🎥 (IG: Toi_Island) https://t.c…,dojasbigtoe,United Kingdom,Twitter for iPhone,0,9,41,708
8541,2020-07-20 18:27:25,1285280164029566976,True,"RT @ShadowLeague: When the Truman Show is over will #KanyeWest be healed? 

https://t.co/YA6C4KXtlC",ShadowLeague,New York City,Twitter for iPhone,0,15495,1086,2
8542,2020-07-20 18:27:21,1285280147936088064,False,RT @WORLDSTAR: #KanyeWest had this to say about Harriet Tubman during his rally in South Carolina today... 😳 🎥 (IG: Toi_Island) https://t.c…,JaylinListon,,Twitter for iPhone,0,317,234,708
8543,2020-07-20 18:27:15,1285280125634990080,False,If we stop buying their stuff then they’ll get him help #KylieJenner #KanyeWest,FabFormula,Fabulous Land,Twitter for iPhone,0,2267,5275,0
8544,2020-07-20 18:27:10,1285280104814444545,False,I wonder if people know that just because they have a twitter account doesn't mean they are mental health experts #KanyeWest,j_jodiecarlton,Scotland ,Twitter for Android,2,226,651,0
8545,2020-07-20 18:27:10,1285280102247473152,False,"RT @StephenHerreid: Journalists working on behalf of the ruling class are saying #KanyeWest is having a “mental breakdown” here, as if abor…",MaggieGallaghe,,Twitter Web App,0,1437,804,20
8546,2020-07-20 18:27:07,1285280092067966978,False,RT @leondavis765: @grammylinnie @LarryWoolfolk2 #KanyeWest &amp; #Trump are both unstable individuals.  Chance the rapper is just as stupid for…,LarryWoolfolk2,,Twitter for Android,0,4738,5156,1
8547,2020-07-20 18:27:07,1285280090423779329,False,"The real winner here, is Alexis Phifer. #KanyeWest
#kanyeneedshelp",MYA25835428,Earth,Twitter for Android,0,0,6,0
8548,2020-07-20 18:27:02,1285280070274355207,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",FionaLaPoint,,Twitter for iPhone,0,23,173,3778
8549,2020-07-20 18:26:22,1285279902069972993,False,"RT @krista_hellon: KANYE WEST: “I almost killed my daughter”

WORLD: 

#KanyeWest https://t.co/SsyMAXTXHG",prettypolloo,,Twitter for iPhone,0,6,20,202
8550,2020-07-20 18:26:18,1285279883396964352,False,RT @treymarley22: The Kardashian’s avoiding the press when they mention #KanyeWest 💀 https://t.co/4Ip3njxRtc,m1m58,,Twitter Web App,0,44,846,250
8551,2020-07-20 18:26:17,1285279879081209856,False,#KanyeWest is bad mouthing #HarrietTubman ?? #wtf #sitdown,duvah,Toronto,Twitter for Android,0,66,88,0
8552,2020-07-20 18:26:13,1285279864715698184,False,"#KanyeWest won’t be listed on South Carolina’s presidential ballot in November.

Is this #racism that should get… https://t.co/eQmNK68F8d",Shaughn_A2,United States,Twitter for iPhone,2,1569,975,1
8553,2020-07-20 18:26:08,1285279843647500288,False,"RT @TallB14: She killed it😂🤣😂
#KimKardashian #KanyeWest https://t.co/wqHJON4Gui",CandaceElliott,"Edmonton, Alberta, Canada ",Twitter for iPhone,0,1303,2193,162
8554,2020-07-20 18:25:54,1285279785938300928,False,"Kanye West is gonna win this shit, isn't he? #USPresidentElection #KanyeWest #PresidentTrump",DylanBrownie1,"Poole, Dorset",Twitter Web App,1,983,1279,0
8555,2020-07-20 18:25:48,1285279760843771905,False,Jay-Z needs to go check on his friend 🙌🏾#KanyeWest,leann_gallagher,"Dublin, Ireland",Twitter for iPhone,0,194,1013,0
8556,2020-07-20 18:25:36,1285279709673201670,False,What are your thoughts on #KanyeWest first #PresidentialRally yesterday in #SouthCarolina? Would you vote for him?… https://t.co/DIs6RZXeBV,IslandTVNetwork,"North Miami, FL",Instagram,0,645,423,0
8557,2020-07-20 18:25:15,1285279621999624203,False,I just want the world to know...FUCK #KanyeWest his Black/Negro/African American/Nigga Card has most indefinitely b… https://t.co/IaDnLqTpnH,cashnocredit,"Dallas, TX",Twitter for iPhone,0,663,1430,0
8558,2020-07-20 18:25:09,1285279597282680832,False,#Celebs: #KanyeWest trashes #HarrietTubman &amp; Gap during SC 'campaign launch.' https://t.co/61yzDw2etI,HyperObserver,"Austin, Texas",Twitter Web App,0,630,127,0
8559,2020-07-20 18:25:05,1285279580136378368,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",JBinaei,,Twitter for iPhone,0,198,110,3778
8560,2020-07-20 18:24:59,1285279554450399234,False,"RT @SweetExoticAng1: **Buck Broken In The Sunken Place**

    WATCH ♦️ LIKE ♦️ SUBSCRIBE 

                  @tariqnasheed…",kemetgod132,,Twitter for Android,0,161,781,39
8561,2020-07-20 18:24:41,1285279479166836738,False,RT @treymarley22: BREAKING NEWS!!!!!  Kim Kardashian turned into Spider-Man. After being asked about  #KanyeWest 💀 https://t.co/g5Snq7xIbq,qssley,"Queens, NY",Twitter for iPhone,0,8,67,88
8562,2020-07-20 18:24:29,1285279426268131328,False,RT @treymarley22: The Kardashian’s avoiding the press when they mention #KanyeWest 💀 https://t.co/4Ip3njxRtc,stephxcix,,Twitter Web App,0,46,45,250
8563,2020-07-20 18:24:10,1285279347994177537,False,RT @qssley: #KanyeWest is definitely going through something mentally. the black community dismisses mental health constantly. this isn’t f…,venusinaphelion,,Twitter for iPhone,0,41,659,36
8564,2020-07-20 18:24:02,1285279312447451143,False,@50cent To marry a #Kardashian requires having no soul. He showed his true self long ago. #KanyeWest,AnimeOscen,CANADA! Eh!,Twitter for iPhone,3,2030,2156,0
8565,2020-07-20 18:24:00,1285279307011510272,False,RT @CaleJ11: Kanye West getting mad at his first campaign event LOL #KanyeWest #kanye2020 https://t.co/Kmsxlm2tzG,Nessa__montoya,"Los Angeles, CA",Twitter for iPhone,0,967,127,97
8566,2020-07-20 18:23:55,1285279284857319426,False,"RT @friday_writes: @Phil_Lewis_ I can’t stand #KanyeWest 

However, there is nothing funny to me about any person, especially an ADOS/Black…",DerryShillitto,,Twitter Web App,0,238,238,60
8567,2020-07-20 18:23:45,1285279244357173248,False,RT @CaleJ11: Kanye West getting mad at his first campaign event LOL #KanyeWest #kanye2020 https://t.co/Kmsxlm2tzG,RamiroBanda8,"Corpus Christi, TX",Twitter for iPhone,0,98,85,97
8568,2020-07-20 18:23:45,1285279240905265165,False,@grammylinnie @LarryWoolfolk2 #KanyeWest &amp; #Trump are both unstable individuals.  Chance the rapper is just as stup… https://t.co/6d34L267TQ,leondavis765,Somewhere In America ,Twitter for Android,2,12203,11377,1
8569,2020-07-20 18:23:43,1285279234668322816,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",BrotherRichardX,"Florida, USA",Twitter for Android,0,782,781,3778
8570,2020-07-20 18:23:20,1285279137477861377,False,"RT @krista_hellon: KANYE WEST: “I almost killed my daughter”

WORLD: 

#KanyeWest https://t.co/SsyMAXTXHG",FabFormula,Fabulous Land,Twitter for iPhone,0,2267,5275,202
8571,2020-07-20 18:23:17,1285279125599662087,False,RT @treymarley22: The Kardashian’s avoiding the press when they mention #KanyeWest 💀 https://t.co/4Ip3njxRtc,Nessa__montoya,"Los Angeles, CA",Twitter for iPhone,0,967,127,250
8572,2020-07-20 18:23:09,1285279090795307010,False,RT @treymarley22: The Kardashian’s avoiding the press when they mention #KanyeWest 💀 https://t.co/4Ip3njxRtc,barbianaaa,,Twitter for iPhone,0,1730,219,250
8573,2020-07-20 18:23:07,1285279083560079360,False,#KanyeWest is a glitch in a democracy lol,wiseman6767,"Philadelphia, PA",Twitter for iPhone,0,5,26,0
8574,2020-07-20 18:23:02,1285279061816733696,False,"RT @krista_hellon: KANYE WEST: “I almost killed my daughter”

WORLD: 

#KanyeWest https://t.co/SsyMAXTXHG",Nessa__montoya,"Los Angeles, CA",Twitter for iPhone,0,967,127,202
8575,2020-07-20 18:23:00,1285279052488740869,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",Roownice,Planet Earth,Twitter for Android,0,13,118,3778
8576,2020-07-20 18:22:58,1285279047476551680,False,RT @liciababyee: The Kardashian's publicist after Kanye's speech... #KanyeWest https://t.co/Cf8FRHHaH1,barbianaaa,,Twitter for iPhone,0,1730,219,144
8577,2020-07-20 18:22:51,1285279015922614273,False,I think it would illogical to have #KanyeWest on the voting ballot. It will divide voting drastically to allow… https://t.co/y7uBPTRRbG,NinjaEwok47,"Orange,CA ",Twitter for Android,0,41,494,0
8578,2020-07-20 18:22:47,1285278999774670848,False,RT @EdtheSock: #KanyeWest has mental illness and everyone supporting his delusional run for President and those media covering it for amuse…,nanook660,,Twitter Web App,0,83,120,178
8579,2020-07-20 18:22:44,1285278988651368449,False,"Supported since day 1, support and will support Mr West !  #kanyewest #Kanye2020 @kanyewest @KimKardashian https://t.co/L6cWl3o3xe",forever_kimye,,Twitter for iPhone,0,27,15,0
8580,2020-07-20 18:22:15,1285278865502478339,False,RT @treymarley22: BREAKING NEWS!!!!!  Kim Kardashian turned into Spider-Man. After being asked about  #KanyeWest 💀 https://t.co/g5Snq7xIbq,butterpecanx__,,Twitter for iPhone,0,152,138,88
8581,2020-07-20 18:22:04,1285278818597560320,False,"RT @dealpick1e: Chance The Rapper trying to figure out why people don't support an anti-science, anti-choice, bipolar rapper for president.…",C_Ibarra12,,Twitter for iPhone,0,191,315,35
8582,2020-07-20 18:22:02,1285278812893261825,False,"America, you guys ok?! #2020VISION #KanyeWest #2020",sana_mams,,Twitter for iPhone,1,9,116,0
8583,2020-07-20 18:21:51,1285278765468258304,False,"RT @GlossyLuxeCo: 🎉Glossy Luxe Co. GIVEAWAY🎉

This Is A Thank You To Anyone Who Has Valued Our Growth
••••
For This GIVEAWAY We Have Partne…",kiki_maniki,302,Twitter Web App,0,248,153,4
8584,2020-07-20 18:21:49,1285278758375743489,False,I wonder how Amber Rose feels about Kanye now? #AmberRose #KanyeWest,FabFormula,Fabulous Land,Twitter for iPhone,0,2267,5275,0
8585,2020-07-20 18:21:48,1285278750939262978,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",loveLEXICON,,Twitter for iPhone,0,607,609,3778
8586,2020-07-20 18:21:42,1285278726868160512,False,"RT @GlossyLuxeCo: 🎉Glossy Luxe Co. GIVEAWAY🎉

This Is A Thank You To Anyone Who Has Valued Our Growth
••••
For This GIVEAWAY We Have Partne…",GlossyLuxeCo,,Twitter Web App,0,158,193,4
8587,2020-07-20 18:21:40,1285278717455921152,False,Can u imagine if a BW said what Koonye said??? Imagine of Azealia Banks said this y'all would be dragging her...but… https://t.co/9US19v6FxW,Sherspiz,"Wood Buffalo, Alberta",Twitter for Android,1,306,1115,2
8588,2020-07-20 18:21:38,1285278709449207809,False,"RT @krista_hellon: KANYE WEST: “I almost killed my daughter”

WORLD: 

#KanyeWest https://t.co/SsyMAXTXHG",njuguna_alvin,"Barnet, London",Twitter for Android,0,469,706,202
8589,2020-07-20 18:21:32,1285278686602723328,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",Handsome_Virgo,,Twitter for iPhone,0,360,614,3778
8590,2020-07-20 18:21:27,1285278664842776579,False,RT @EdtheSock: #KanyeWest has mental illness and everyone supporting his delusional run for President and those media covering it for amuse…,SammiStitches,"nunya, wi",Twitter for iPhone,0,280,1022,178
8591,2020-07-20 18:21:18,1285278625642815489,False,Get her to 9k honestly #ExtremeRules          #KanyeWest #ExtremeRules2020 #entanglement #90dayfiance #TheChi      … https://t.co/NPePXUYtAo,stylestbsl,she/her ,Twitter for iPhone,0,1440,563,0
8592,2020-07-20 18:21:11,1285278596089683969,False,"RT @hanonshop: adidas YEEZY BOOST 380 'Blue Oat' launches via an ONLINE RAFFLE which will be live until Friday 24th July 12:00BST
#hanon #a…",FRSHKICKZ,,Twitter for Android,0,855,298,4
8593,2020-07-20 18:21:10,1285278593031995394,False,"🎉Glossy Luxe Co. GIVEAWAY🎉

This Is A Thank You To Anyone Who Has Valued Our Growth
••••
For This GIVEAWAY We Have… https://t.co/X2sKgv1zKO",GlossyLuxeCo,,Twitter Web App,1,158,193,4
8594,2020-07-20 18:20:49,1285278504917950464,False,All love to Kanye but he looks like the type to scream “no you don’t!!!” after someone tell him they love him #KanyeWest #SomeoneCheckOnHim,kimothydo,"Las Vegas, NV",Twitter for iPhone,0,74,136,0
8595,2020-07-20 18:20:38,1285278457841229824,False,RT @EdtheSock: #KanyeWest has mental illness and everyone supporting his delusional run for President and those media covering it for amuse…,roneylong,"London, Ontario",Twitter for Android,0,67,230,178
8596,2020-07-20 18:20:26,1285278409333981184,False,"Honestly watching those videos of Kanye West's rally made me uncomfortable. 

Millions of people on the Internet ar… https://t.co/ixMM5DI11i",AsiaAnalyst47,"Kuala Lumpur, Malaysia",Twitter Web App,13,2960,3201,1
8597,2020-07-20 18:20:23,1285278396881215500,False,@fox32news You are all suckers. @kanyewest has the media wrapped around his little finger. He's a brilliant markete… https://t.co/MNLx9a8Shs,WindyCityTruth,Chicago,Twitter for Android,1,18,24,0
8598,2020-07-20 18:20:23,1285278395396509697,False,RT @JawnMurray: Dear @KimKardashian: Your husband Kanye’s episode in South Carolina is beyond disturbing! His outburst about almost killing…,Beaurive,,Twitter Web App,0,5,24,780
8599,2020-07-20 18:20:15,1285278363658137601,False,Kanye makes me believe the “Kardashian curse” is real #kanye #KanyeWest https://t.co/ZH9nOCVMT3,babgurllcoco,,Twitter for iPhone,12,0,32,1
8600,2020-07-20 18:19:57,1285278287594270720,False,"Someone let Kanye know to turn to @VH1 right now, Aunt Viv is teaching Black history on The Fresh Prince of Bel-Air… https://t.co/SAJm492Njn",LotuhsQueen,,Twitter for iPhone,0,10,56,0
8601,2020-07-20 18:19:49,1285278255029858305,False,RT @EdtheSock: #KanyeWest has mental illness and everyone supporting his delusional run for President and those media covering it for amuse…,tanneralford1,,Twitter for iPhone,0,190,188,178
8602,2020-07-20 18:19:30,1285278174750879746,False,"RT @ShadowLeague: When the Truman Show is over will #KanyeWest be healed? 

https://t.co/YA6C4KXtlC",FANalyst1,The Planet Fortitude,Twitter for iPhone,0,1637,1973,2
8603,2020-07-20 18:19:27,1285278159236206593,False,"RT @thevaultzmag: Do you see agric as the backbone to post-COVID recovery?
#POSTCOVID19 #coronavirus #agriculture #JusticeforIZU #Nima #Kan…",Gari_Wura,Accra-St. Peter's,Twitter for Android,0,156,222,3
8604,2020-07-20 18:19:15,1285278111895105538,False,"@TKPOE13
Ooooh. A fashionable #mask for once! 
#KanyeWest says #MaskUp 😂😂

#Kanye2020 #COVIDー19 https://t.co/CpF7fkj175",livimeier,,Twitter for Android,6,2495,1682,2
8605,2020-07-20 18:19:08,1285278080240672769,False,"RT @thevaultzmag: Can government reconsider its position on oil contracts to mitigate associated risks?

#Nima #KanyeWest #GhanaNews  #Just…",Gari_Wura,Accra-St. Peter's,Twitter for Android,0,156,222,1
